year,month,Jan_90,Feb_90,Mar_90,Apr_90,May_90,Jun_90,Jul_90,Aug_90,Sep_90,Oct_90,Nov_90,Dec_90,Jan_91,Feb_91,Mar_91,Apr_91,May_91,Jun_91,Jul_91,Aug_91,Sep_91,Oct_91,Nov_91,Dec_91,Jan_92,Feb_92,Mar_92,Apr_92,May_92,Jun_92,Jul_92,Aug_92,Sep_92,Oct_92,Nov_92,Dec_92,Jan_93,Feb_93,Mar_93,Apr_93,May_93,Jun_93,Jul_93,Aug_93,Sep_93,Oct_93,Nov_93,Dec_93,Jan_94,Feb_94,Mar_94,Apr_94,May_94,Jun_94,Jul_94,Aug_94,Sep_94,Oct_94,Nov_94,Dec_94,Jan_95,Feb_95,Mar_95,Apr_95,May_95,Jun_95,Jul_95,Aug_95,Sep_95,Oct_95,Nov_95,Dec_95,Jan_96,Feb_96,Mar_96,Apr_96,May_96,Jun_96,Jul_96,Aug_96,Sep_96,Oct_96,Nov_96,Dec_96,Jan_97,Feb_97,Mar_97,Apr_97,May_97,Jun_97,Jul_97,Aug_97,Sep_97,Oct_97,Nov_97,Dec_97,Jan_98,Feb_98,Mar_98,Apr_98,May_98,Jun_98,Jul_98,Aug_98,Sep_98,Oct_98,Nov_98,Dec_98,Jan_99,Feb_99,Mar_99,Apr_99,May_99,Jun_99,Jul_99,Aug_99,Sep_99,Oct_99,Nov_99,Dec_99,Jan_00,Feb_00,Mar_00,Apr_00,May_00,Jun_00,Jul_00,Aug_00,Sep_00,Oct_00,Nov_00,Dec_00,Jan_01,Feb_01,Mar_01,Apr_01,May_01,Jun_01,Jul_01,Aug_01,Sep_01,Oct_01,Nov_01,Dec_01,Jan_02,Feb_02,Mar_02,Apr_02,May_02,Jun_02,Jul_02,Aug_02,Sep_02,Oct_02,Nov_02,Dec_02,Jan_03,Feb_03,Mar_03,Apr_03,May_03,Jun_03,Jul_03,Aug_03,Sep_03,Oct_03,Nov_03,Dec_03,Jan_04,Feb_04,Mar_04,Apr_04,May_04,Jun_04,Jul_04,Aug_04,Sep_04,Oct_04,Nov_04,Dec_04,Jan_05,Feb_05,Mar_05,Apr_05,May_05,Jun_05,Jul_05,Aug_05,Sep_05,Oct_05,Nov_05,Dec_05,Jan_06,Feb_06,Mar_06,Apr_06,May_06,Jun_06,Jul_06,Aug_06,Sep_06,Oct_06,Nov_06,Dec_06,Jan_07,Feb_07,Mar_07,Apr_07,May_07,Jun_07,Jul_07,Aug_07,Sep_07,Oct_07,Nov_07,Dec_07,Jan_08,Feb_08,Mar_08,Apr_08,May_08,Jun_08,Jul_08,Aug_08,Sep_08,Oct_08,Nov_08,Dec_08,Jan_09,Feb_09,Mar_09,Apr_09,May_09,Jun_09,Jul_09,Aug_09,Sep_09,Oct_09,Nov_09,Dec_09,Jan_10,Feb_10,Mar_10,Apr_10,May_10,Jun_10,Jul_10,Aug_10,Sep_10,Oct_10,Nov_10,Dec_10,Jan_11,Feb_11,Mar_11,Apr_11,May_11,Jun_11,Jul_11,Aug_11,Sep_11,Oct_11,Nov_11,Dec_11,Jan_12,Feb_12,Mar_12,Apr_12,May_12,Jun_12,Jul_12,Aug_12,Sep_12,Oct_12,Nov_12,Dec_12,Jan_13,Feb_13,Mar_13,Apr_13,May_13,Jun_13,Jul_13,Aug_13,Sep_13,Oct_13,Nov_13,Dec_13,Jan_14,Feb_14,Mar_14,Apr_14,May_14,Jun_14,Jul_14,Aug_14,Sep_14,Oct_14,Nov_14,Dec_14,Jan_15,Feb_15,Mar_15,Apr_15,May_15,Jun_15,Jul_15,Aug_15,Sep_15,Oct_15,Nov_15,Dec_15,Jan_16,Feb_16,Mar_16,Apr_16,May_16,Jun_16,Jul_16,Aug_16,Sep_16,Oct_16,Nov_16,Dec_16,Jan_17,Feb_17,Mar_17,Apr_17,May_17,Jun_17,Jul_17,Aug_17,Sep_17,Oct_17,Nov_17,Dec_17,Jan_18,Feb_18,Mar_18,Apr_18,May_18,Jun_18,Jul_18,Aug_18,Sep_18,Oct_18,Nov_18,Dec_18,Jan_19,Feb_19,Mar_19,Apr_19,May_19,Jun_19,Jul_19,Aug_19,Sep_19,Oct_19,Nov_19,Dec_19,Jan_20,Feb_20,Mar_20,Apr_20,May_20,Jun_20,Jul_20,Aug_20,Sep_20,Oct_20,Nov_20,Dec_20,Jan_21,Feb_21,Mar_21,Apr_21,May_21,Jun_21,Jul_21,Aug_21,Sep_21,Oct_21,Nov_21,Dec_21,Jan_22,Feb_22,Mar_22,Apr_22,May_22,Jun_22,Jul_22,Aug_22,Sep_22,Oct_22,Nov_22,Dec_22,Jan_23,Feb_23,Mar_23,Apr_23,May_23,Jun_23,Jul_23,Aug_23,Sep_23,Oct_23,Nov_23,Dec_23,Jan_24,Feb_24,Mar_24,Apr_24,May_24,Jun_24,Jul_24,Aug_24,Sep_24,Oct_24,Nov_24,Dec_24,Jan_25
2004,3,2084.9,2097.9,2109.5,2112.2,2122.7,2130.7,2135.4,2142,2147.7,2158.8,2166.9,2177,2182.2,2190.1,2195.8,2190.8,2186.3,2183.9,2171.3,2174.7,2176.6,2169.6,2167.3,2165.1,2164.4,2156.9,2151.3,2162.8,2167,2167.5,2178,2185.2,2188.4,2197.3,2199.8,2205.2,2216,2224,2226.1,2232.8,2229.3,2239.9,2244.5,2243.3,2242.9,2242.3,2246.3,2247.9,2249,2250.5,2257.4,2264.1,2269.9,2279,2285.6,2289.2,2308.6,2314.6,2320.7,2325,2332.4,2336.4,2342.7,2342.6,2345.4,2347,2347.1,2358.6,2356,2353.2,2360.4,2365.5,2363.3,2368.9,2369,2373,2382.1,2385.8,2390.6,2398.3,2402.5,2407.1,2412.1,2417.5,2424.2,2428.1,2432.4,2450,2460.3,2466,2488.7,2492.8,2499.3,2511.3,2515.5,2530.6,2542.8,2552.3,2562,2570.7,2575.2,2579.3,2592.1,2590.3,2595,2602.8,2604.8,2609.2,2615.2,2623.9,2629.4,2632.4,2632.9,2645.2,2653.1,2653.1,2654.6,2659.1,2664.4,2670.6,2677.9,2681,2683.1,2684.6,2682.5,2683.4,2682.3,2680.3,2684.5,2685.5,2687.2,2687.5,2686.4,2685.2,2684.8,2702.2,2720.1,2739.3,2754.7,2774.8,2783.9,2794.9,2807.3,2823.2,2833.6,2848.5,2859.9,2860.6,2863.8,2859.2,2857.4,2867.6,2882.8,2889.6,2895.1,2895.4,2898.1,2898.4,2900.2,2901,2901.1,2902,2896.3,2895.9,2896.5,2895.2,2893.9,2895.7,2894.5,2893.8,2892.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,4,2084.9,2097.9,2109.5,2112.2,2122.7,2130.7,2135.4,2142,2147.7,2158.8,2166.9,2177,2182.2,2190.1,2195.8,2190.8,2186.3,2183.9,2171.3,2174.7,2176.6,2169.6,2167.3,2165.1,2164.4,2156.9,2151.3,2162.8,2167,2167.5,2178,2185.2,2188.4,2197.3,2199.8,2205.2,2216,2224,2226.1,2232.8,2229.3,2239.9,2244.5,2243.3,2242.9,2242.3,2246.3,2247.9,2249,2250.5,2257.4,2264.1,2269.9,2279,2285.6,2289.2,2308.6,2314.6,2320.7,2325,2332.4,2336.4,2342.7,2342.6,2345.4,2347,2347.1,2358.6,2356,2353.2,2360.4,2365.5,2363.3,2368.9,2369,2373,2382.1,2385.8,2390.6,2398.3,2402.5,2407.1,2412.1,2417.5,2424.2,2428.1,2432.4,2450,2460.3,2466,2488.7,2492.8,2499.3,2511.3,2515.5,2530.6,2542.8,2552.3,2562,2570.7,2575.2,2579.3,2592.1,2590.3,2595,2602.8,2604.8,2609.2,2615.2,2623.9,2629.4,2632.4,2632.9,2645.2,2653.1,2653.1,2654.6,2659.1,2664.4,2670.6,2677.9,2681,2683.1,2684.6,2682.5,2683.4,2682.3,2680.3,2684.5,2685.5,2687.2,2687.5,2686.4,2685.2,2684.8,2702.2,2720.1,2739.3,2754.7,2774.8,2783.9,2794.9,2807.3,2823.2,2833.6,2848.5,2859.9,2860.6,2863.8,2859.2,2857.4,2867.6,2882.8,2889.6,2895.1,2895.4,2898.1,2898.4,2900.2,2901,2901.1,2902,2896.3,2895.9,2896.5,2895.2,2893.9,2895.7,2894.5,2898.3,2898.3,2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,5,2084.9,2097.9,2109.5,2112.2,2122.7,2130.7,2135.4,2142,2147.7,2158.8,2166.9,2177,2182.2,2190.1,2195.8,2190.8,2186.3,2183.9,2171.3,2174.7,2176.6,2169.6,2167.3,2165.1,2164.4,2156.9,2151.3,2162.8,2167,2167.5,2178,2185.2,2188.4,2197.3,2199.8,2205.2,2216,2224,2226.1,2232.8,2229.3,2239.9,2244.5,2243.3,2242.9,2242.3,2246.3,2247.9,2249,2250.5,2257.4,2264.1,2269.9,2279,2285.6,2289.2,2308.6,2314.6,2320.7,2325,2332.4,2336.4,2342.7,2342.6,2345.4,2347,2347.1,2358.6,2356,2353.2,2360.4,2365.5,2363.3,2368.9,2369,2373,2382.1,2385.8,2390.6,2398.3,2402.5,2407.1,2412.1,2417.5,2424.2,2428.1,2432.4,2450,2460.3,2466,2488.7,2492.8,2499.3,2511.3,2515.5,2530.6,2542.8,2552.3,2562,2570.7,2575.2,2579.3,2592.1,2590.3,2595,2602.8,2604.8,2609.2,2615.2,2623.9,2629.4,2632.4,2632.9,2645.2,2653.1,2653.1,2654.6,2659.1,2664.4,2670.6,2677.9,2681,2683.1,2684.6,2682.5,2683.4,2682.3,2680.3,2684.5,2685.5,2687.2,2687.5,2686.4,2685.2,2684.8,2702.2,2720.1,2739.3,2754.7,2774.8,2783.9,2794.9,2807.3,2823.2,2833.6,2848.5,2859.9,2860.6,2863.8,2859.2,2857.4,2867.6,2882.8,2889.6,2895.1,2895.4,2898.1,2898.4,2900.2,2901,2901.1,2902,2896.3,2895.9,2896.5,2895.2,2893.9,2895.7,2894.5,2898.3,2895.2,2900.8,2898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,6,2084.9,2097.9,2109.5,2112.2,2122.7,2130.7,2135.4,2142,2147.7,2158.8,2166.9,2177,2182.2,2190.1,2195.8,2190.8,2186.3,2183.9,2171.3,2174.7,2176.6,2169.6,2167.3,2165.1,2164.4,2156.9,2151.3,2162.8,2167,2167.5,2178,2185.2,2188.4,2197.3,2199.8,2205.2,2216,2224,2226.1,2232.8,2229.3,2239.9,2244.5,2243.3,2242.9,2242.3,2246.3,2247.9,2249,2250.5,2257.4,2264.1,2269.9,2279,2285.6,2289.2,2308.6,2314.6,2320.7,2325,2332.4,2336.4,2342.7,2342.6,2345.4,2347,2347.1,2358.6,2356,2353.2,2360.4,2365.5,2363.3,2368.9,2369,2373,2382.1,2385.8,2390.6,2398.3,2402.5,2407.1,2412.1,2417.5,2424.2,2428.1,2432.4,2450,2460.3,2466,2488.7,2492.8,2499.3,2511.3,2515.5,2530.6,2542.8,2552.3,2562,2570.7,2575.2,2579.3,2592.1,2590.3,2595,2602.8,2604.8,2609.2,2615.2,2623.9,2629.4,2632.4,2632.9,2645.2,2653.1,2653.1,2654.6,2659.1,2664.4,2670.6,2677.9,2681,2683.1,2684.6,2682.5,2683.4,2682.3,2680.3,2684.5,2685.5,2687.2,2687.5,2686.4,2685.2,2684.8,2702.2,2720.1,2739.3,2754.7,2774.8,2783.9,2794.9,2807.3,2823.2,2833.6,2848.5,2859.9,2860.6,2863.8,2859.2,2857.4,2867.6,2882.8,2889.6,2895.1,2895.4,2898.1,2898.4,2900.2,2901,2901.1,2902,2896.3,2895.9,2896.5,2895.2,2893.9,2895.7,2894.5,2898.3,2895.2,2904.8,2903.1,2914.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,7,2084.9,2097.9,2109.5,2112.2,2122.7,2130.7,2135.4,2142,2147.7,2158.8,2166.9,2177,2182.2,2190.1,2195.8,2190.8,2186.3,2183.9,2171.3,2174.7,2176.6,2169.6,2167.3,2165.1,2164.4,2156.9,2151.3,2162.8,2167,2167.5,2178,2185.2,2188.4,2197.3,2199.8,2205.2,2216,2224,2226.1,2232.8,2229.3,2239.9,2244.5,2243.3,2242.9,2242.3,2246.3,2247.9,2249,2250.5,2257.4,2264.1,2269.9,2279,2285.6,2289.2,2308.6,2314.6,2320.7,2325,2332.4,2336.4,2342.7,2342.6,2345.4,2347,2347.1,2358.6,2356,2353.2,2360.4,2365.5,2363.3,2368.9,2369,2373,2382.1,2385.8,2390.6,2398.3,2402.5,2407.1,2412.1,2417.5,2424.2,2428.1,2432.4,2450,2460.3,2466,2488.7,2492.8,2499.3,2511.3,2515.5,2530.6,2542.8,2552.3,2562,2570.7,2575.2,2579.3,2592.1,2590.3,2595,2602.8,2604.8,2609.2,2615.2,2623.9,2629.4,2632.4,2632.9,2645.2,2653.1,2653.1,2654.6,2659.1,2664.4,2670.6,2677.9,2681,2683.1,2684.6,2682.5,2683.4,2682.3,2680.3,2684.5,2685.5,2687.2,2687.5,2686.4,2685.2,2684.8,2702.2,2720.1,2739.3,2754.7,2774.8,2783.9,2794.9,2807.3,2823.2,2833.6,2848.5,2859.9,2860.6,2863.8,2859.2,2857.4,2867.6,2882.8,2889.6,2895.1,2895.4,2898.1,2898.4,2900.2,2901,2901.1,2902,2896.3,2895.9,2896.5,2895.2,2893.9,2895.7,2894.5,2898.3,2895.2,2904.8,2903.7,2914.3,2912.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,8,2084.9,2097.9,2109.5,2112.2,2122.7,2130.7,2135.4,2142,2147.7,2158.8,2166.9,2177,2182.2,2190.1,2195.8,2190.8,2186.3,2183.9,2171.3,2174.7,2176.6,2169.6,2167.3,2165.1,2164.4,2156.9,2151.3,2162.8,2167,2167.5,2178,2185.2,2188.4,2197.3,2199.8,2205.2,2216,2224,2226.1,2232.8,2229.3,2239.9,2244.5,2243.3,2242.9,2242.3,2246.3,2247.9,2249,2250.5,2257.4,2264.1,2269.9,2279,2285.6,2289.2,2308.6,2314.6,2320.7,2325,2332.4,2336.4,2342.7,2342.6,2345.4,2347,2347.1,2358.6,2356,2353.2,2360.4,2365.5,2363.3,2368.9,2369,2373,2382.1,2385.8,2390.6,2398.3,2402.5,2407.1,2412.1,2417.5,2424.2,2428.1,2432.4,2450,2460.3,2466,2488.7,2492.8,2499.3,2511.3,2515.5,2530.6,2542.8,2552.3,2562,2570.7,2575.2,2579.3,2592.1,2590.3,2595,2602.8,2604.8,2609.2,2615.2,2623.9,2629.4,2632.4,2632.9,2645.2,2653.1,2653.1,2654.6,2659.1,2664.4,2670.6,2677.9,2681,2683.1,2684.6,2682.5,2683.4,2682.3,2680.3,2684.5,2685.5,2687.2,2687.5,2686.4,2685.2,2684.8,2702.2,2720.1,2739.3,2754.7,2774.8,2783.9,2794.9,2807.3,2823.2,2833.6,2848.5,2859.9,2860.6,2863.8,2859.2,2857.4,2867.6,2882.8,2889.6,2895.1,2895.4,2898.1,2898.4,2900.2,2901,2901.1,2902,2896.3,2895.9,2896.5,2895.2,2893.9,2895.7,2894.5,2898.3,2895.2,2904.8,2903.7,2914.9,2913.6,2918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,9,2084.9,2097.9,2109.5,2112.2,2122.7,2130.7,2135.4,2142,2147.7,2158.8,2166.9,2177,2182.2,2190.1,2195.8,2190.8,2186.3,2183.9,2171.3,2174.7,2176.6,2169.6,2167.3,2165.1,2164.4,2156.9,2151.3,2162.8,2167,2167.5,2178,2185.2,2188.4,2197.3,2199.8,2205.2,2216,2224,2226.1,2232.8,2229.3,2239.9,2244.5,2243.3,2242.9,2242.3,2246.3,2247.9,2249,2250.5,2257.4,2264.1,2269.9,2279,2285.6,2289.2,2308.6,2314.6,2320.7,2325,2332.4,2336.4,2342.7,2342.6,2345.4,2347,2347.1,2358.6,2356,2353.2,2360.4,2365.5,2363.3,2368.9,2369,2373,2382.1,2385.8,2390.6,2398.3,2402.5,2407.1,2412.1,2417.5,2424.2,2428.1,2432.4,2450,2460.3,2466,2488.7,2492.8,2499.3,2511.3,2515.5,2530.6,2542.8,2552.3,2562,2570.7,2575.2,2579.3,2592.1,2590.3,2595,2602.8,2604.8,2609.2,2615.2,2623.9,2629.4,2632.4,2632.9,2645.2,2653.1,2653.1,2654.6,2659.1,2664.4,2670.6,2677.9,2681,2683.1,2684.6,2682.5,2683.4,2682.3,2680.3,2684.5,2685.5,2687.2,2687.5,2686.4,2685.2,2684.8,2702.2,2720.1,2739.3,2754.7,2774.8,2783.9,2794.9,2807.3,2823.2,2833.6,2848.5,2859.9,2860.6,2863.8,2859.2,2857.4,2867.6,2882.8,2889.6,2895.1,2895.4,2898.1,2898.4,2900.2,2901,2901.1,2902,2896.3,2895.9,2896.5,2895.2,2893.9,2895.7,2894.5,2898.3,2895.2,2904.8,2903.7,2914.9,2915.9,2923,2927.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,10,2084.9,2097.9,2109.5,2112.2,2122.7,2130.7,2135.4,2142,2147.7,2158.8,2166.9,2177,2182.2,2190.1,2195.8,2190.8,2186.3,2183.9,2171.3,2174.7,2176.6,2169.6,2167.3,2165.1,2164.4,2156.9,2151.3,2162.8,2167,2167.5,2178,2185.2,2188.4,2197.3,2199.8,2205.2,2216,2224,2226.1,2232.8,2229.3,2239.9,2244.5,2243.3,2242.9,2242.3,2246.3,2247.9,2249,2250.5,2257.4,2264.1,2269.9,2279,2285.6,2289.2,2308.6,2314.6,2320.7,2325,2332.4,2336.4,2342.7,2342.6,2345.4,2347,2347.1,2358.6,2356,2353.2,2360.4,2365.5,2363.3,2368.9,2369,2373,2382.1,2385.8,2390.6,2398.3,2402.5,2407.1,2412.1,2417.5,2424.2,2428.1,2432.4,2450,2460.3,2466,2488.7,2492.8,2499.3,2511.3,2515.5,2530.6,2542.8,2552.3,2562,2570.7,2575.2,2579.3,2592.1,2590.3,2595,2602.8,2604.8,2609.2,2615.2,2623.9,2629.4,2632.4,2632.9,2645.2,2653.1,2653.1,2654.6,2659.1,2664.4,2670.6,2677.9,2681,2683.1,2684.6,2682.5,2683.4,2682.3,2680.3,2684.5,2685.5,2687.2,2687.5,2686.4,2685.2,2684.8,2702.2,2720.1,2739.3,2754.7,2774.8,2783.9,2794.9,2807.3,2823.2,2833.6,2848.5,2859.9,2860.6,2863.8,2859.2,2857.4,2867.6,2882.8,2889.6,2895.1,2895.4,2898.1,2898.4,2900.2,2901,2901.1,2902,2896.3,2895.9,2896.5,2895.2,2893.9,2895.7,2894.5,2898.3,2895.2,2904.8,2903.7,2914.9,2915.9,2919.1,2919.2,2919.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,11,2084.9,2097.9,2109.5,2112.2,2122.7,2130.7,2135.4,2142,2147.7,2158.8,2166.9,2177,2182.2,2190.1,2195.8,2190.8,2186.3,2183.9,2171.3,2174.7,2176.6,2169.6,2167.3,2165.1,2164.4,2156.9,2151.3,2162.8,2167,2167.5,2178,2185.2,2188.4,2197.3,2199.8,2205.2,2216,2224,2226.1,2232.8,2229.3,2239.9,2244.5,2243.3,2242.9,2242.3,2246.3,2247.9,2249,2250.5,2257.4,2264.1,2269.9,2279,2285.6,2289.2,2308.6,2314.6,2320.7,2325,2332.4,2336.4,2342.7,2342.6,2345.4,2347,2347.1,2358.6,2356,2353.2,2360.4,2365.5,2363.3,2368.9,2369,2373,2382.1,2385.8,2390.6,2398.3,2402.5,2407.1,2412.1,2417.5,2424.2,2428.1,2432.4,2450,2460.3,2466,2488.7,2492.8,2499.3,2511.3,2515.5,2530.6,2542.8,2552.3,2562,2570.7,2575.2,2579.3,2592.1,2590.3,2595,2602.8,2604.8,2609.2,2615.2,2623.9,2629.4,2632.4,2632.9,2645.2,2653.1,2653.1,2654.6,2659.1,2664.4,2670.6,2677.9,2681,2683.1,2684.6,2682.5,2683.4,2682.3,2680.3,2684.5,2685.5,2687.2,2687.5,2686.4,2685.2,2684.8,2702.2,2720.1,2739.3,2754.7,2774.8,2783.9,2794.9,2807.3,2823.2,2833.6,2848.5,2859.9,2860.6,2863.8,2859.2,2857.4,2867.6,2882.8,2889.6,2895.1,2895.4,2898.1,2898.4,2900.2,2901,2901.1,2902,2896.3,2895.9,2896.5,2895.2,2893.9,2895.7,2894.5,2898.3,2895.2,2904.8,2903.7,2914.9,2915.9,2919.1,2918.8,2919.2,2919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,2084.9,2097.9,2109.5,2112.2,2122.7,2130.7,2135.4,2142,2147.7,2158.8,2166.9,2177,2182.2,2190.1,2195.8,2190.8,2186.3,2183.9,2171.3,2174.7,2176.6,2169.6,2167.3,2165.1,2164.4,2156.9,2151.3,2162.8,2167,2167.5,2178,2185.2,2188.4,2197.3,2199.8,2205.2,2216,2224,2226.1,2232.8,2229.3,2239.9,2244.5,2243.3,2242.9,2242.3,2246.3,2247.9,2249,2250.5,2257.4,2264.1,2269.9,2279,2285.6,2289.2,2308.6,2314.6,2320.7,2325,2332.4,2336.4,2342.7,2342.6,2345.4,2347,2347.1,2358.6,2356,2353.2,2360.4,2365.5,2363.3,2368.9,2369,2373,2382.1,2385.8,2390.6,2398.3,2402.5,2407.1,2412.1,2417.5,2424.2,2428.1,2432.4,2450,2460.3,2466,2488.7,2492.8,2499.3,2511.3,2515.5,2530.6,2542.8,2552.3,2562,2570.7,2575.2,2579.3,2592.1,2590.3,2595,2602.8,2604.8,2609.2,2615.2,2623.9,2629.4,2632.4,2632.9,2645.2,2653.1,2653.1,2654.6,2659.1,2664.4,2670.6,2677.9,2681,2683.1,2684.6,2682.5,2683.4,2682.3,2680.3,2684.5,2685.5,2687.2,2687.5,2686.4,2685.2,2684.8,2702.2,2720.1,2739.3,2754.7,2774.8,2783.9,2794.9,2807.3,2823.2,2833.6,2848.5,2859.9,2860.6,2863.8,2859.2,2857.4,2867.6,2882.8,2889.6,2895.1,2895.4,2898.1,2898.4,2900.2,2901,2901.1,2902,2896.3,2895.9,2896.5,2895.2,2893.9,2895.7,2894.5,2898.3,2895.2,2904.8,2903.7,2914.9,2915.9,2919.1,2918.8,2920.3,2924.5,2924.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
