year,month,Jan_90,Feb_90,Mar_90,Apr_90,May_90,Jun_90,Jul_90,Aug_90,Sep_90,Oct_90,Nov_90,Dec_90,Jan_91,Feb_91,Mar_91,Apr_91,May_91,Jun_91,Jul_91,Aug_91,Sep_91,Oct_91,Nov_91,Dec_91,Jan_92,Feb_92,Mar_92,Apr_92,May_92,Jun_92,Jul_92,Aug_92,Sep_92,Oct_92,Nov_92,Dec_92,Jan_93,Feb_93,Mar_93,Apr_93,May_93,Jun_93,Jul_93,Aug_93,Sep_93,Oct_93,Nov_93,Dec_93,Jan_94,Feb_94,Mar_94,Apr_94,May_94,Jun_94,Jul_94,Aug_94,Sep_94,Oct_94,Nov_94,Dec_94,Jan_95,Feb_95,Mar_95,Apr_95,May_95,Jun_95,Jul_95,Aug_95,Sep_95,Oct_95,Nov_95,Dec_95,Jan_96,Feb_96,Mar_96,Apr_96,May_96,Jun_96,Jul_96,Aug_96,Sep_96,Oct_96,Nov_96,Dec_96,Jan_97,Feb_97,Mar_97,Apr_97,May_97,Jun_97,Jul_97,Aug_97,Sep_97,Oct_97,Nov_97,Dec_97,Jan_98,Feb_98,Mar_98,Apr_98,May_98,Jun_98,Jul_98,Aug_98,Sep_98,Oct_98,Nov_98,Dec_98,Jan_99,Feb_99,Mar_99,Apr_99,May_99,Jun_99,Jul_99,Aug_99,Sep_99,Oct_99,Nov_99,Dec_99,Jan_00,Feb_00,Mar_00,Apr_00,May_00,Jun_00,Jul_00,Aug_00,Sep_00,Oct_00,Nov_00,Dec_00,Jan_01,Feb_01,Mar_01,Apr_01,May_01,Jun_01,Jul_01,Aug_01,Sep_01,Oct_01,Nov_01,Dec_01,Jan_02,Feb_02,Mar_02,Apr_02,May_02,Jun_02,Jul_02,Aug_02,Sep_02,Oct_02,Nov_02,Dec_02,Jan_03,Feb_03,Mar_03,Apr_03,May_03,Jun_03,Jul_03,Aug_03,Sep_03,Oct_03,Nov_03,Dec_03,Jan_04,Feb_04,Mar_04,Apr_04,May_04,Jun_04,Jul_04,Aug_04,Sep_04,Oct_04,Nov_04,Dec_04,Jan_05,Feb_05,Mar_05,Apr_05,May_05,Jun_05,Jul_05,Aug_05,Sep_05,Oct_05,Nov_05,Dec_05,Jan_06,Feb_06,Mar_06,Apr_06,May_06,Jun_06,Jul_06,Aug_06,Sep_06,Oct_06,Nov_06,Dec_06,Jan_07,Feb_07,Mar_07,Apr_07,May_07,Jun_07,Jul_07,Aug_07,Sep_07,Oct_07,Nov_07,Dec_07,Jan_08,Feb_08,Mar_08,Apr_08,May_08,Jun_08,Jul_08,Aug_08,Sep_08,Oct_08,Nov_08,Dec_08,Jan_09,Feb_09,Mar_09,Apr_09,May_09,Jun_09,Jul_09,Aug_09,Sep_09,Oct_09,Nov_09,Dec_09,Jan_10,Feb_10,Mar_10,Apr_10,May_10,Jun_10,Jul_10,Aug_10,Sep_10,Oct_10,Nov_10,Dec_10,Jan_11,Feb_11,Mar_11,Apr_11,May_11,Jun_11,Jul_11,Aug_11,Sep_11,Oct_11,Nov_11,Dec_11,Jan_12,Feb_12,Mar_12,Apr_12,May_12,Jun_12,Jul_12,Aug_12,Sep_12,Oct_12,Nov_12,Dec_12,Jan_13,Feb_13,Mar_13,Apr_13,May_13,Jun_13,Jul_13,Aug_13,Sep_13,Oct_13,Nov_13,Dec_13,Jan_14,Feb_14,Mar_14,Apr_14,May_14,Jun_14,Jul_14,Aug_14,Sep_14,Oct_14,Nov_14,Dec_14,Jan_15,Feb_15,Mar_15,Apr_15,May_15,Jun_15,Jul_15,Aug_15,Sep_15,Oct_15,Nov_15,Dec_15,Jan_16,Feb_16,Mar_16,Apr_16,May_16,Jun_16,Jul_16,Aug_16,Sep_16,Oct_16,Nov_16,Dec_16,Jan_17,Feb_17,Mar_17,Apr_17,May_17,Jun_17,Jul_17,Aug_17,Sep_17,Oct_17,Nov_17,Dec_17,Jan_18,Feb_18,Mar_18,Apr_18,May_18,Jun_18,Jul_18,Aug_18,Sep_18,Oct_18,Nov_18,Dec_18,Jan_19,Feb_19,Mar_19,Apr_19,May_19,Jun_19,Jul_19,Aug_19,Sep_19,Oct_19,Nov_19,Dec_19,Jan_20,Feb_20,Mar_20,Apr_20,May_20,Jun_20,Jul_20,Aug_20,Sep_20,Oct_20,Nov_20,Dec_20,Jan_21,Feb_21,Mar_21,Apr_21,May_21,Jun_21,Jul_21,Aug_21,Sep_21,Oct_21,Nov_21,Dec_21,Jan_22,Feb_22,Mar_22,Apr_22,May_22,Jun_22,Jul_22,Aug_22,Sep_22,Oct_22,Nov_22,Dec_22,Jan_23,Feb_23,Mar_23,Apr_23,May_23,Jun_23,Jul_23,Aug_23,Sep_23,Oct_23,Nov_23,Dec_23,Jan_24,Feb_24,Mar_24,Apr_24,May_24,Jun_24,Jul_24,Aug_24,Sep_24,Oct_24,Nov_24,Dec_24,Jan_25
2004,3,2050.1,2082.7,2101.1,2102.9,2121.6,2155.5,2194.5,2170.9,2129.1,2150.2,2157.9,2169.3,2147.5,2174.5,2187.1,2181.7,2185.2,2209.2,2230.7,2203.8,2157.8,2161,2158.5,2157.3,2129.6,2140.3,2142,2153.3,2165.9,2192.9,2237.4,2215,2170.5,2188.7,2191.5,2197.5,2181.1,2206,2216.2,2223.2,2228.8,2265.9,2304.1,2274.3,2225.5,2233.8,2237.8,2239.6,2213.5,2231.4,2246.9,2254.3,2269.6,2305.6,2345,2321.3,2291.5,2305.6,2312.2,2316.5,2296.6,2316.2,2332.1,2332.7,2346.2,2374.4,2406.4,2391.8,2338.7,2344,2351.7,2356.5,2326.8,2348.4,2359.3,2363.5,2383,2414.2,2449.6,2431.6,2384.6,2397.3,2402.6,2408.1,2387.4,2408.1,2423.6,2440.8,2461.3,2495.5,2547.5,2525.9,2480.5,2501.5,2505.1,2521,2506.7,2532.8,2554,2561.8,2575.8,2609.7,2650.5,2622.7,2575.3,2592.7,2594,2599.6,2579.3,2605.4,2622.7,2623.8,2634.5,2676.3,2707.7,2683.8,2634.9,2649,2653.7,2661.5,2642.4,2663.5,2677.2,2675.9,2683.8,2715.5,2734.9,2709.2,2665.1,2675.3,2677,2679.3,2651.3,2668.7,2679.7,2693.6,2721.4,2772,2805.2,2801.8,2765,2784.7,2797.9,2816,2799,2832.4,2855,2852.1,2865.5,2892.3,2905.9,2893.2,2863.9,2879.1,2885.9,2888.8,2863.8,2883.1,2896.1,2892.8,2903.1,2934.8,2943.3,2919.8,2877.9,2884.7,2885.2,2891.6,2861.4,2879.2,2888.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,4,2050.1,2082.7,2101.1,2102.9,2121.6,2155.5,2194.5,2170.9,2129.1,2150.2,2157.9,2169.3,2147.5,2174.5,2187.1,2181.7,2185.2,2209.2,2230.7,2203.8,2157.8,2161,2158.5,2157.3,2129.6,2140.3,2142,2153.3,2165.9,2192.9,2237.4,2215,2170.5,2188.7,2191.5,2197.5,2181.1,2206,2216.2,2223.2,2228.8,2265.9,2304.1,2274.3,2225.5,2233.8,2237.8,2239.6,2213.5,2231.4,2246.9,2254.3,2269.6,2305.6,2345,2321.3,2291.5,2305.6,2312.2,2316.5,2296.6,2316.2,2332.1,2332.7,2346.2,2374.4,2406.4,2391.8,2338.7,2344,2351.7,2356.5,2326.8,2348.4,2359.3,2363.5,2383,2414.2,2449.6,2431.6,2384.6,2397.3,2402.6,2408.1,2387.4,2408.1,2423.6,2440.8,2461.3,2495.5,2547.5,2525.9,2480.5,2501.5,2505.1,2521,2506.7,2532.8,2554,2561.8,2575.8,2609.7,2650.5,2622.7,2575.3,2592.7,2594,2599.6,2579.3,2605.4,2622.7,2623.8,2634.5,2676.3,2707.7,2683.8,2634.9,2649,2653.7,2661.5,2642.4,2663.5,2677.2,2675.9,2683.8,2715.5,2734.9,2709.2,2665.1,2675.3,2677,2679.3,2651.3,2668.7,2679.7,2693.6,2721.4,2772,2805.2,2801.8,2765,2784.7,2797.9,2816,2799,2832.4,2855,2852.1,2865.5,2892.3,2905.9,2893.2,2863.9,2879.1,2885.9,2888.8,2863.8,2883.1,2896.1,2892.8,2903.1,2934.8,2943.3,2919.8,2877.9,2884.7,2885.2,2891.6,2861.4,2881.4,2890.9,2900.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,5,2050.1,2082.7,2101.1,2102.9,2121.6,2155.5,2194.5,2170.9,2129.1,2150.2,2157.9,2169.3,2147.5,2174.5,2187.1,2181.7,2185.2,2209.2,2230.7,2203.8,2157.8,2161,2158.5,2157.3,2129.6,2140.3,2142,2153.3,2165.9,2192.9,2237.4,2215,2170.5,2188.7,2191.5,2197.5,2181.1,2206,2216.2,2223.2,2228.8,2265.9,2304.1,2274.3,2225.5,2233.8,2237.8,2239.6,2213.5,2231.4,2246.9,2254.3,2269.6,2305.6,2345,2321.3,2291.5,2305.6,2312.2,2316.5,2296.6,2316.2,2332.1,2332.7,2346.2,2374.4,2406.4,2391.8,2338.7,2344,2351.7,2356.5,2326.8,2348.4,2359.3,2363.5,2383,2414.2,2449.6,2431.6,2384.6,2397.3,2402.6,2408.1,2387.4,2408.1,2423.6,2440.8,2461.3,2495.5,2547.5,2525.9,2480.5,2501.5,2505.1,2521,2506.7,2532.8,2554,2561.8,2575.8,2609.7,2650.5,2622.7,2575.3,2592.7,2594,2599.6,2579.3,2605.4,2622.7,2623.8,2634.5,2676.3,2707.7,2683.8,2634.9,2649,2653.7,2661.5,2642.4,2663.5,2677.2,2675.9,2683.8,2715.5,2734.9,2709.2,2665.1,2675.3,2677,2679.3,2651.3,2668.7,2679.7,2693.6,2721.4,2772,2805.2,2801.8,2765,2784.7,2797.9,2816,2799,2832.4,2855,2852.1,2865.5,2892.3,2905.9,2893.2,2863.9,2879.1,2885.9,2888.8,2863.8,2883.1,2896.1,2892.8,2903.1,2934.8,2943.3,2919.8,2877.9,2884.7,2885.2,2891.6,2861.4,2881.4,2890.2,2893.9,2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,6,2050.1,2082.7,2101.1,2102.9,2121.6,2155.5,2194.5,2170.9,2129.1,2150.2,2157.9,2169.3,2147.5,2174.5,2187.1,2181.7,2185.2,2209.2,2230.7,2203.8,2157.8,2161,2158.5,2157.3,2129.6,2140.3,2142,2153.3,2165.9,2192.9,2237.4,2215,2170.5,2188.7,2191.5,2197.5,2181.1,2206,2216.2,2223.2,2228.8,2265.9,2304.1,2274.3,2225.5,2233.8,2237.8,2239.6,2213.5,2231.4,2246.9,2254.3,2269.6,2305.6,2345,2321.3,2291.5,2305.6,2312.2,2316.5,2296.6,2316.2,2332.1,2332.7,2346.2,2374.4,2406.4,2391.8,2338.7,2344,2351.7,2356.5,2326.8,2348.4,2359.3,2363.5,2383,2414.2,2449.6,2431.6,2384.6,2397.3,2402.6,2408.1,2387.4,2408.1,2423.6,2440.8,2461.3,2495.5,2547.5,2525.9,2480.5,2501.5,2505.1,2521,2506.7,2532.8,2554,2561.8,2575.8,2609.7,2650.5,2622.7,2575.3,2592.7,2594,2599.6,2579.3,2605.4,2622.7,2623.8,2634.5,2676.3,2707.7,2683.8,2634.9,2649,2653.7,2661.5,2642.4,2663.5,2677.2,2675.9,2683.8,2715.5,2734.9,2709.2,2665.1,2675.3,2677,2679.3,2651.3,2668.7,2679.7,2693.6,2721.4,2772,2805.2,2801.8,2765,2784.7,2797.9,2816,2799,2832.4,2855,2852.1,2865.5,2892.3,2905.9,2893.2,2863.9,2879.1,2885.9,2888.8,2863.8,2883.1,2896.1,2892.8,2903.1,2934.8,2943.3,2919.8,2877.9,2884.7,2885.2,2891.6,2861.4,2881.4,2890.2,2895.9,2902.6,2947.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,7,2050.1,2082.7,2101.1,2102.9,2121.6,2155.5,2194.5,2170.9,2129.1,2150.2,2157.9,2169.3,2147.5,2174.5,2187.1,2181.7,2185.2,2209.2,2230.7,2203.8,2157.8,2161,2158.5,2157.3,2129.6,2140.3,2142,2153.3,2165.9,2192.9,2237.4,2215,2170.5,2188.7,2191.5,2197.5,2181.1,2206,2216.2,2223.2,2228.8,2265.9,2304.1,2274.3,2225.5,2233.8,2237.8,2239.6,2213.5,2231.4,2246.9,2254.3,2269.6,2305.6,2345,2321.3,2291.5,2305.6,2312.2,2316.5,2296.6,2316.2,2332.1,2332.7,2346.2,2374.4,2406.4,2391.8,2338.7,2344,2351.7,2356.5,2326.8,2348.4,2359.3,2363.5,2383,2414.2,2449.6,2431.6,2384.6,2397.3,2402.6,2408.1,2387.4,2408.1,2423.6,2440.8,2461.3,2495.5,2547.5,2525.9,2480.5,2501.5,2505.1,2521,2506.7,2532.8,2554,2561.8,2575.8,2609.7,2650.5,2622.7,2575.3,2592.7,2594,2599.6,2579.3,2605.4,2622.7,2623.8,2634.5,2676.3,2707.7,2683.8,2634.9,2649,2653.7,2661.5,2642.4,2663.5,2677.2,2675.9,2683.8,2715.5,2734.9,2709.2,2665.1,2675.3,2677,2679.3,2651.3,2668.7,2679.7,2693.6,2721.4,2772,2805.2,2801.8,2765,2784.7,2797.9,2816,2799,2832.4,2855,2852.1,2865.5,2892.3,2905.9,2893.2,2863.9,2879.1,2885.9,2888.8,2863.8,2883.1,2896.1,2892.8,2903.1,2934.8,2943.3,2919.8,2877.9,2884.7,2885.2,2891.6,2861.4,2881.4,2890.2,2895.9,2904.6,2949.7,2958.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,8,2050.1,2082.7,2101.1,2102.9,2121.6,2155.5,2194.5,2170.9,2129.1,2150.2,2157.9,2169.3,2147.5,2174.5,2187.1,2181.7,2185.2,2209.2,2230.7,2203.8,2157.8,2161,2158.5,2157.3,2129.6,2140.3,2142,2153.3,2165.9,2192.9,2237.4,2215,2170.5,2188.7,2191.5,2197.5,2181.1,2206,2216.2,2223.2,2228.8,2265.9,2304.1,2274.3,2225.5,2233.8,2237.8,2239.6,2213.5,2231.4,2246.9,2254.3,2269.6,2305.6,2345,2321.3,2291.5,2305.6,2312.2,2316.5,2296.6,2316.2,2332.1,2332.7,2346.2,2374.4,2406.4,2391.8,2338.7,2344,2351.7,2356.5,2326.8,2348.4,2359.3,2363.5,2383,2414.2,2449.6,2431.6,2384.6,2397.3,2402.6,2408.1,2387.4,2408.1,2423.6,2440.8,2461.3,2495.5,2547.5,2525.9,2480.5,2501.5,2505.1,2521,2506.7,2532.8,2554,2561.8,2575.8,2609.7,2650.5,2622.7,2575.3,2592.7,2594,2599.6,2579.3,2605.4,2622.7,2623.8,2634.5,2676.3,2707.7,2683.8,2634.9,2649,2653.7,2661.5,2642.4,2663.5,2677.2,2675.9,2683.8,2715.5,2734.9,2709.2,2665.1,2675.3,2677,2679.3,2651.3,2668.7,2679.7,2693.6,2721.4,2772,2805.2,2801.8,2765,2784.7,2797.9,2816,2799,2832.4,2855,2852.1,2865.5,2892.3,2905.9,2893.2,2863.9,2879.1,2885.9,2888.8,2863.8,2883.1,2896.1,2892.8,2903.1,2934.8,2943.3,2919.8,2877.9,2884.7,2885.2,2891.6,2861.4,2881.4,2890.2,2895.9,2904.6,2949.6,2959.2,2942.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,9,2050.1,2082.7,2101.1,2102.9,2121.6,2155.5,2194.5,2170.9,2129.1,2150.2,2157.9,2169.3,2147.5,2174.5,2187.1,2181.7,2185.2,2209.2,2230.7,2203.8,2157.8,2161,2158.5,2157.3,2129.6,2140.3,2142,2153.3,2165.9,2192.9,2237.4,2215,2170.5,2188.7,2191.5,2197.5,2181.1,2206,2216.2,2223.2,2228.8,2265.9,2304.1,2274.3,2225.5,2233.8,2237.8,2239.6,2213.5,2231.4,2246.9,2254.3,2269.6,2305.6,2345,2321.3,2291.5,2305.6,2312.2,2316.5,2296.6,2316.2,2332.1,2332.7,2346.2,2374.4,2406.4,2391.8,2338.7,2344,2351.7,2356.5,2326.8,2348.4,2359.3,2363.5,2383,2414.2,2449.6,2431.6,2384.6,2397.3,2402.6,2408.1,2387.4,2408.1,2423.6,2440.8,2461.3,2495.5,2547.5,2525.9,2480.5,2501.5,2505.1,2521,2506.7,2532.8,2554,2561.8,2575.8,2609.7,2650.5,2622.7,2575.3,2592.7,2594,2599.6,2579.3,2605.4,2622.7,2623.8,2634.5,2676.3,2707.7,2683.8,2634.9,2649,2653.7,2661.5,2642.4,2663.5,2677.2,2675.9,2683.8,2715.5,2734.9,2709.2,2665.1,2675.3,2677,2679.3,2651.3,2668.7,2679.7,2693.6,2721.4,2772,2805.2,2801.8,2765,2784.7,2797.9,2816,2799,2832.4,2855,2852.1,2865.5,2892.3,2905.9,2893.2,2863.9,2879.1,2885.9,2888.8,2863.8,2883.1,2896.1,2892.8,2903.1,2934.8,2943.3,2919.8,2877.9,2884.7,2885.2,2891.6,2861.4,2881.4,2890.2,2895.9,2904.6,2949.6,2960.7,2948.2,2910.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,10,2050.1,2082.7,2101.1,2102.9,2121.6,2155.5,2194.5,2170.9,2129.1,2150.2,2157.9,2169.3,2147.5,2174.5,2187.1,2181.7,2185.2,2209.2,2230.7,2203.8,2157.8,2161,2158.5,2157.3,2129.6,2140.3,2142,2153.3,2165.9,2192.9,2237.4,2215,2170.5,2188.7,2191.5,2197.5,2181.1,2206,2216.2,2223.2,2228.8,2265.9,2304.1,2274.3,2225.5,2233.8,2237.8,2239.6,2213.5,2231.4,2246.9,2254.3,2269.6,2305.6,2345,2321.3,2291.5,2305.6,2312.2,2316.5,2296.6,2316.2,2332.1,2332.7,2346.2,2374.4,2406.4,2391.8,2338.7,2344,2351.7,2356.5,2326.8,2348.4,2359.3,2363.5,2383,2414.2,2449.6,2431.6,2384.6,2397.3,2402.6,2408.1,2387.4,2408.1,2423.6,2440.8,2461.3,2495.5,2547.5,2525.9,2480.5,2501.5,2505.1,2521,2506.7,2532.8,2554,2561.8,2575.8,2609.7,2650.5,2622.7,2575.3,2592.7,2594,2599.6,2579.3,2605.4,2622.7,2623.8,2634.5,2676.3,2707.7,2683.8,2634.9,2649,2653.7,2661.5,2642.4,2663.5,2677.2,2675.9,2683.8,2715.5,2734.9,2709.2,2665.1,2675.3,2677,2679.3,2651.3,2668.7,2679.7,2693.6,2721.4,2772,2805.2,2801.8,2765,2784.7,2797.9,2816,2799,2832.4,2855,2852.1,2865.5,2892.3,2905.9,2893.2,2863.9,2879.1,2885.9,2888.8,2863.8,2883.1,2896.1,2892.8,2903.1,2934.8,2943.3,2919.8,2877.9,2884.7,2885.2,2891.6,2861.4,2881.4,2890.2,2895.9,2904.6,2949.6,2960.7,2947.3,2902.7,2909.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,11,2050.1,2082.7,2101.1,2102.9,2121.6,2155.5,2194.5,2170.9,2129.1,2150.2,2157.9,2169.3,2147.5,2174.5,2187.1,2181.7,2185.2,2209.2,2230.7,2203.8,2157.8,2161,2158.5,2157.3,2129.6,2140.3,2142,2153.3,2165.9,2192.9,2237.4,2215,2170.5,2188.7,2191.5,2197.5,2181.1,2206,2216.2,2223.2,2228.8,2265.9,2304.1,2274.3,2225.5,2233.8,2237.8,2239.6,2213.5,2231.4,2246.9,2254.3,2269.6,2305.6,2345,2321.3,2291.5,2305.6,2312.2,2316.5,2296.6,2316.2,2332.1,2332.7,2346.2,2374.4,2406.4,2391.8,2338.7,2344,2351.7,2356.5,2326.8,2348.4,2359.3,2363.5,2383,2414.2,2449.6,2431.6,2384.6,2397.3,2402.6,2408.1,2387.4,2408.1,2423.6,2440.8,2461.3,2495.5,2547.5,2525.9,2480.5,2501.5,2505.1,2521,2506.7,2532.8,2554,2561.8,2575.8,2609.7,2650.5,2622.7,2575.3,2592.7,2594,2599.6,2579.3,2605.4,2622.7,2623.8,2634.5,2676.3,2707.7,2683.8,2634.9,2649,2653.7,2661.5,2642.4,2663.5,2677.2,2675.9,2683.8,2715.5,2734.9,2709.2,2665.1,2675.3,2677,2679.3,2651.3,2668.7,2679.7,2693.6,2721.4,2772,2805.2,2801.8,2765,2784.7,2797.9,2816,2799,2832.4,2855,2852.1,2865.5,2892.3,2905.9,2893.2,2863.9,2879.1,2885.9,2888.8,2863.8,2883.1,2896.1,2892.8,2903.1,2934.8,2943.3,2919.8,2877.9,2884.7,2885.2,2891.6,2861.4,2881.4,2890.2,2895.9,2904.6,2949.6,2960.7,2947.3,2902.8,2910.3,2909.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,2050.1,2082.7,2101.1,2102.9,2121.6,2155.5,2194.5,2170.9,2129.1,2150.2,2157.9,2169.3,2147.5,2174.5,2187.1,2181.7,2185.2,2209.2,2230.7,2203.8,2157.8,2161,2158.5,2157.3,2129.6,2140.3,2142,2153.3,2165.9,2192.9,2237.4,2215,2170.5,2188.7,2191.5,2197.5,2181.1,2206,2216.2,2223.2,2228.8,2265.9,2304.1,2274.3,2225.5,2233.8,2237.8,2239.6,2213.5,2231.4,2246.9,2254.3,2269.6,2305.6,2345,2321.3,2291.5,2305.6,2312.2,2316.5,2296.6,2316.2,2332.1,2332.7,2346.2,2374.4,2406.4,2391.8,2338.7,2344,2351.7,2356.5,2326.8,2348.4,2359.3,2363.5,2383,2414.2,2449.6,2431.6,2384.6,2397.3,2402.6,2408.1,2387.4,2408.1,2423.6,2440.8,2461.3,2495.5,2547.5,2525.9,2480.5,2501.5,2505.1,2521,2506.7,2532.8,2554,2561.8,2575.8,2609.7,2650.5,2622.7,2575.3,2592.7,2594,2599.6,2579.3,2605.4,2622.7,2623.8,2634.5,2676.3,2707.7,2683.8,2634.9,2649,2653.7,2661.5,2642.4,2663.5,2677.2,2675.9,2683.8,2715.5,2734.9,2709.2,2665.1,2675.3,2677,2679.3,2651.3,2668.7,2679.7,2693.6,2721.4,2772,2805.2,2801.8,2765,2784.7,2797.9,2816,2799,2832.4,2855,2852.1,2865.5,2892.3,2905.9,2893.2,2863.9,2879.1,2885.9,2888.8,2863.8,2883.1,2896.1,2892.8,2903.1,2934.8,2943.3,2919.8,2877.9,2884.7,2885.2,2891.6,2861.4,2881.4,2890.2,2895.9,2904.6,2949.6,2960.7,2947.3,2902.8,2909.9,2916.4,2919.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
